R	44	79-00-5	602-014-00-8	201-166-9	1	0	0	0	0	0
RN	44	0	DE	1,1,2-Trichlorethan
RN	44	0	EN	1,1,2-Trichloroethane
R	46	3910-35-8		223-467-4	0	0	0	0	0	0
RN	46	0	DE	1,1,3-Trimethyl-3-phenylindan
RN	46	0	EN	1,1,3-Trimethyl-3-phenylindan
R	47	66-71-7	613-092-00-8	200-629-2	0	0	0	0	0	0
RN	47	0	DE	1,10-Phenanthrolin
RN	47	0	EN	1,10-Phenanthroline
R	48	3006-86-8		221-111-2	0	0	0	0	0	0
RN	48	0	DE	cyclohexylidenbis[tert-butyl]peroxid
RN	48	0	EN	Cyclohexylidenebis[tert-butyl] peroxide
R	49	594-72-9	610-002-00-9	209-854-0	0	0	0	0	0	0
RN	49	0	DE	1,1-Dichlor-1-nitroethan
RN	49	1	DE	1,1-Dichlor-1-nitroaethan
RN	49	0	EN	1,1-Dichloro-1-nitroethane
R	50	75-34-3	602-011-00-1	200-863-5	0	0	0	0	0	0
RN	50	0	DE	1,1-Dichlorethan
RN	50	1	DE	1,1-Dichloraethan
RN	50	0	EN	1,1-Dichloroethane
R	51	75-35-4	602-025-00-8	200-864-0	1	0	0	0	0	0
RN	51	0	DE	1,1-Dichlorethylen
RN	51	1	DE	Dichlorethylen
RN	51	0	EN	1,1-Dichloroethylene
R	52	563-58-6	602-031-00-0	209-253-3	0	0	0	0	0	0
RN	52	0	DE	1,1-Dichlorpropen
RN	52	0	EN	1,1-Dichloropropene
R	53	75-37-6		200-866-1	1	0	1	0	0	0
RN	53	0	DE	1,1-Difluorethan
RN	53	0	EN	1,1-Difluoroethane
R	54	75-38-7		200-867-7	1	0	1	0	0	0
RN	54	0	DE	1,1-Difluorethylen
RN	54	1	DE	Vinylidenfluorid
RN	54	2	DE	Ethen, 1,1-Difluor
RN	54	3	DE	Ethylen, 1,1-Difluor
RN	54	0	EN	1,1-Difluoroethylene
RN	54	1	EN	Vinylidene fluoride
RN	54	2	EN	Ethene, 1,1-difluoro
RN	54	3	EN	Ethylene, 1,1-difluoro
R	55	534-15-6	605-007-00-8	208-589-8	0	0	0	0	0	0
RN	55	0	DE	1,1-Dimethoxyethan
RN	55	0	EN	1,1-Dimethoxyethane
R	56	75-64-9		200-888-1	0	0	0	0	0	0
RN	56	0	DE	tert-Butylamin
RN	56	0	EN	tert-Butylamine
R	57	4482-55-7	006-050-00-X	4482-55-7	0	0	0	0	0	0
RN	57	0	DE	1,1-Dimethylphenyluroniumtrichloracetat
RN	57	1	DE	Fenuron-TCA
RN	57	0	EN	1,1-Dimethyl-3-phenyluronium trichloroacetate
RN	57	1	EN	Fenuron-TCA
